url,abstract,short_abstract,BART_sum
Chuck_Jones,"Charles Martin ""Chuck"" Jones ( Spokane ( Washington), 21 september 1912 – Corona del Mar ( Californië), 22 februari 2002) is beroemd als tekenfilmregisseur voor de Looney Tunestekenfilms. Veel van zijn animatiekortfilms rond Bugs Bunny, Daffy Duck en Porky Pig zijn klassiek geworden. Maar ook de filmpjes die hij rond zijn eigen personages draaide, zoals Wile E. Coyote, Henery Hawk, Pepe Le Pew, Marvin the Martian en Road Runner zijn nog steeds waanzinnig populair. Jones werkte onder anderen met Tex Avery voor de Warner Brothers Studio. Hij maakte meer dan 300 tekenfilms, en won 3 Oscars voor zijn werk als regisseur voor de Looney Tunes- en Merrie Melodies-tekenfilms, waar hij tientallen tekenfilms rond Bugs Bunny, Daffy Duck en Porky Pig maakte, waarvan vele klassiekers zijn geworden, zoals Duck Dodgers in the 24½th Century (1952), Duck Amuck (1953), One Froggy Evening (1955) and What's Opera, Doc? (1957). Zijn werk wordt geprezen vanwege de subtiele gezichtsexpressies, gevoel voor timing en slapstick en zijn zin voor experiment. Hij werd in 1964 ontslagen bij het toenmalige ""Warner Bros Cartoons"" vanwege een schending van het exclusiviteitscontract dat hij met dat bedrijf had. Jones had in 1962 namelijk geholpen bij de productie van de animatiefilm Gay Purr-ee van het bedrijf United Productions of America. Toen in 1967 Warner Brothers haar animatieafdeling opdoekte kocht Jones de bedrijfshal en richtte zijn eigen bedrijfje ""Sib Tower 12 Productions"" op. Met deze firma heeft hij in opdracht van MGM tientallen Tom en Jerry-tekenfilmpjes geregisseerd. Ook later in zijn carrière bleef Jones een alom gerespecteerd en gewaardeerd expert op vlak van animatie. Hij kreeg een ere-Oscar in 1996 voor zijn bijdrage aan en succes in de ontwikkeling van de animatie. Hij overleed aan hartproblemen op 22 februari 2002.","Charles Martin \""Chuck\"" Jones (Spokane (Washington)), 21 september 1912 – (Californië), 22 februari 2002) is beroemd als tekenfilmregisseur voor de Looney Tunes tekenfilms. Veel van zijn animatiekortfilms rond Bugs Bunny, Daffy Duck en Porky Pig zijn klassiek geworden. Maar ook de filmpjes die hij rond zijn eigen personages draaide, zoals Wile E. Coyote, , Pepe Le Pew, Marvin the Martian en Road Runner zijn nog steeds populair. Hij overleed aan hartproblemen op 22 februari 2002.","summarize: Charles Martin ""Chuck"" Jones ( Spokane ( Washington), 21 septembrie 1912 – Corona del Mar ( Californië), 22 februarie 2002) este renumit drept regizor de animaţie pentru Looney Tunestekenfilme. Multe dintre filmele sale de animaţie din jurul Bugs Bunny, Daffy Duck şi Porky Pig au devenit clasice, dar şi filmele pe care le-a regizat în jurul propriilor personaje"
Decanaat,"Een decanaat, dekenaat of, in Vlaanderen, dekenij is een bestuurlijke en territoriale eenheid binnen zowel de Rooms-katholieke Kerk als de Anglicaanse Kerk. Het is de bestuurslaag tussen het bisdom en de parochies. Een dekenaat bestaat uit een aantal parochies, en binnen een bisdom zijn er een aantal dekenaten. De geestelijke die aan het hoofd hiervan staat, is in de hiërarchie van de Rooms-katholieke Kerk een (land) deken of deken der christenheid. Een vergelijkbare onderverdeling wordt in andere kerkgenootschappen ook wel proosdij genoemd. Het doel van een decanaat ligt voornamelijk in de bundeling van activiteiten ten behoeve van de pastorale zorg. De deken is altijd een priester van het bisdom en wordt benoemd door de bisschop, doorgaans onder de pastoors. De woning van een deken is een dekenij. Doorgaans, maar niet altijd, is die wat ruimer dan een pastorij; soms is het ook een historisch pand, zoals de dekenij van Lier, voormalige verblijfplaats van de Deense koning. Terwijl de grote katholieke bisdommen worden ingedeeld in dekenijen als tussenniveau naar de vaak talrijke parochies, zijn deans (dekens) in de kleinere Anglicaanse diocesen eerder bisschoppelijke adjuncten, te vergelijken met een (territoriale) vicaris-generaal.","Een decanaat, dekenaat of, enkel in Vlaanderen, dekenij is een bestuurlijke en territoriale eenheid binnen zowel de Rooms-Katholieke Kerk als de oosters-orthodoxe kerken en de Anglicaanse Gemeenschap. Het is de bestuurslaag tussen het bisdom en de parochies. Een dekenaat bestaat uit een aantal parochies, en binnen een bisdom zijn er een aantal dekenaten. De geestelijke die aan het hoofd hiervan staat, is in de hiërarchie van de Rooms-Katholieke Kerk een (land)deken of deken der christenheid.","summarize: Un decanat, un decanat al decanatului, în Vlaanderen, dekenij este un decanat administrativ şi teritorial atât în Biserica Catolică Rooms cât şi în Biserica Anglicană. Acesta este un decanat administrativ între bisdom şi parohii. Un decanat este format din un număr de parohii, iar în un bisdom există un număr de decanate. geestelijke care se află la"
Helene_Wuts,"Helene Wuts ( 1975) is een Nederlandse schaakster. Ze is een FIDE meester.  In een snelschaaktoernooi in Overschie in 2003 wist ze van Bruno Carlier, die het toernooi op zijn naam zette, te winnen. Ze speelde ook mee in het ""Hogeschool Zeeland toernooi"" te Vlissingen in 2001, hier was Jeroen Piket de winnaar. Helene speelde ook een paar keer mee om het kampioenschap van Nederland. In 2002 speelde ze in de ""Frauen Bundesliga"" en in het ""Wetterskip Fryslân toernooi"" te Leeuwarden. In de schaakdatabank Simbase staan 146 partijen (peildatum maart 2004) die door Helene gespeeld zijn: zij won 55 partijen, ze verloor 42 partijen en ze speelde 49 keer remise. Haar winstpercentage is 54Partijen gespeeld in de schaakopening Siciliaans en in de Franse opening komen in haar bestand het meeste voor.",Helène Wuts (30 augustus 1974) is een Nederlandse schaakster met FIDE-rating 2113 in 2017. Ze is een FIDE-meester bij de vrouwen (WFM).,"summarize: Helene Wuts ( 1975) este un lunetist olandez. Ea este un maestru FIDE. La un toernooi de şah rapid din Overschie în 2003 a câştigat ştafeta lui Bruno Carlier, care a câştigat ştafeta pe numele său, la Vlissingen în 2001, aici Jeroen Piket a câştigat. Helene a jucat şi ea câteva ori la ""Turneul Şcolar Zeeland"""
Kleurmeting,"Een  kan gedaan worden, wanneer er aan drie voorwaarden is voldaan:Dit kan met de volgende vergelijking worden weergegeven:Een deel van het oog is het netvlies. Het netvlies bevat staafjes, voor het waarnemen van licht en donker, en drie soorten kegeltjes, voor het waarnemen van respectievelijk rood, groen en blauw. De gevoeligheid van de verschillende kegeltjes is afhankelijk van de golflengte en zelfs van de hoek waarin het object waargenomen wordt. Er bestaan verschillende modellen om kleuren te rangschikken, bijvoorbeeld het Natural Color System (NCS), het Munsell systeem, het Pantone systeem, RGB, CMYK, en het CIELAB-System.","Een kleurmeting kan gedaan worden, wanneer er aan drie voorwaarden is voldaan: \n* een lichtbron, die een voorwerp belicht \n* een voorwerp, dat het opvallende licht reflecteert \n* een waarnemer, die het reflecterende licht waarneemt, zoals het oog met de hersenen. Dit kan met de volgende vergelijking worden weergegeven: kleur = licht × voorwerp × oog Een deel van het oog is het netvlies. Het netvlies bevat staafjes, voor het waarnemen van licht en donker, en drie soorten kegeltjes, voor het waarnemen van respectievelijk rood, groen en blauw.","summarize: Unul poate fi făcut, atunci când se respectă trei condiţii: Acest lucru poate fi reţinut prin următoarea comparaţie: Unul dintre ochi este plasele de plasă. Plasele de plasă conţin fărâmiţe, pentru a face lumină şi întuneric şi pentru a face lumină şi întuneric şi pentru a face trei feluri de farfurii, pentru a face roşu, verde şi albastru respect"
Traagheid,"In de natuurkunde is traagheid, ook inertie genoemd, de naam voor het verschijnsel dat er een kracht nodig is om een voorwerp een andere snelheid of richting te geven. Deze 'kracht die nodig is om een voorwerp een bepaalde versnelling te geven' is evenredig met de massa, net zoals de 'kracht waarmee een voorwerp door de aarde wordt aangetrokken': het gewicht. Onderzoek heeft aangetoond dat traagheid en gewicht - toch twee geheel verschillende eigenschappen - een grote mate van overeenkomst hebben. Pas in 1911 wist Albert Einstein een verklaring te geven van deze equivalentie.","Traagheid of inertie is in de natuurkunde het verschijnsel dat een voorwerp in zijn bewegingstoestand volhardt, het blijft bewegen in dezelfde richting met dezelfde snelheid, tenzij er een kracht is die het voorwerp een andere richting of snelheid geeft. Deze kracht die nodig is om een voorwerp een bepaalde snelheidsverandering te geven is evenredig met de massa. Dit wordt uitgedrukt in de eerste wet van Newton en op een andere manier als kinetische energie.","summarize: În fizica naturii tragerea, numită şi inerţie, este cunoscută sub numele de ""forţa necesară pentru a da unui obiect o anumită viteză de orientare”. Această ""forţă necesară pentru a da unui obiect o anumită frânare” este egală cu masa, la fel ca şi ""forţa cu care un obiect este atins de pământ”: greutatea. Cercetările au demonstrat că tragerea şi"
Hunnen,"De Hunnen waren een confederatie van Euraziatische nomaden, waarschijnlijk van meest Altaische en Oeraalse afkomst, maar later ook met Oost-Germaanse onderdanen. Deze nomadenstammen, die in de 5e eeuw vanuit Centraal-Azië door Europa trokken, waren in hun tijd berucht om de verwoestingen die ze aanrichtten.","De Hunnen waren een confederatie van Euraziatische nomaden, waarschijnlijk van meest Altaïsche en Oeraalse afkomst, maar later ook met Oost-Germaanse onderdanen. Deze nomadenstammen, die in de 5e eeuw vanuit Centraal-Azië door Europa trokken, waren in hun tijd berucht om de verwoestingen die ze aanrichtten.","summarize: De Hunnen au fost una confederaţia nomazilor Euraziatische, probabil din most Altaische şi Oeraalse afkomst, dar mai târziu şi cu subdanii Oost-Germaanse. Aceşti nomazi, care în secolul al V-lea au plecat din Europa vanuit Centraal-Azië, au fost în timpul lor berucht pentru distrugerile pe care le-au înfăptuit."
Vlaamse_Radio-_en_Televisieomroeporganisatie,"De Vlaamse Radio- en Televisieomroeporganisatie, afgekort VRT, in het eigen logo vrt, is de Nederlandstalige openbare omroep voor radio en televisie in België. Het is een naamloze vennootschap van publiek recht, opgericht door de Vlaamse overheid en gefinancierd met belastinggeld en eigen inkomsten. De omroep heeft drie televisie- en zes radionetten, extra digitaal aanbod en een uitgebreid internet- en mobiel aanbod. De vroegere naamgevingen zijn BRTN en BRT (Belgische Radio- en Televisieomroep (Nederlandstalige uitzendingen)).","De Vlaamse Radio- en Televisieomroeporganisatie, afgekort VRT, in het eigen logo vrt, is de openbare omroep voor radio en televisie in Vlaanderen. Het is een naamloze vennootschap van publiek recht, ingericht door de Vlaamse overheid en gefinancierd met belastinggeld en eigen inkomsten. De VRT realiseert haar opdracht in volle redactionele en operationele onafhankelijkheid. De omroep heeft drie televisie- en zes radionetten, extra digitaal aanbod en een uitgebreid internet- en mobiel aanbod. De vroegere naamgevingen zijn BRT en BRTN, wat stond voor Belgische Radio- en Televisieomroep (Nederlandstalig). De Franstalige tegenhanger is de RTBF.","summarize: De Vlaamse Radio- şi Televiziuneomroep organizaţie, afgekort VRT, în logo vrt proprie, este de openbare omroep pentru radio şi televiziune în Belgia. Het este un vennootschap van public drept, înfiinţat de guvernul Vlaamse şi finanţat cu impozite şi venituri proprii. Oficiul are trei posturi de televiziune şi şase posturi de radio, un ofertament digital suplimentar şi un oferta"
Profeteren,"Profeteren is het verkondigen of uitspreken van een boodschap van God door een werking van de Heilige Geest. In het Oude Testament alleen door profeten, maar in het Nieuwe Testament een mogelijkheid voor alle gelovigen die met de Geest vervuld zijn (conform de apostel Paulus).","Profeteren is in de christelijke Bijbel het verkondigen of uitspreken van een boodschap van God door een werking van de Heilige Geest. In het Oude Testament alleen door profeten, maar in het Nieuwe Testament een mogelijkheid voor alle gelovigen die met de Geest vervuld zijn (conform de apostel Paulus).","summarize: Profetarea este propovăduirea rostirii unei mesaje a lui Dumnezeu printr-o mişcare a Sfântului Duh. În Vechiul Testament doar prin profeti, dar în Noul Testament o posibilitate pentru toţi credincioşii care au fost propovăduiţi de Duh (în conformitate cu apostelul Paulus)."
Russische_Sociaaldemocratische_Arbeiderspartij,De Russische Sociaaldemocratische Arbeiderspartij (RSDAP) (Russisch: Российская социал-демократическая рабочая партия - РСДРП) was een socialistische groepering die in 1898 ontstond in Minsk als gevolg van de politieke schreeuw om meer vrijheid voor het volk.,"De Russische Sociaaldemocratische Arbeiderspartij (RSDAP, Russisch: Российская социал-демократическая рабочая партия - РСДРП) was een socialistische groepering die in 1898 ontstond in Minsk.","summarize: De Russische Sociaaldemocratische Arbeiderspartij (RSDAP) (Russisch: Российская социал-демократическая рабoчая партия - РСДРП) a fost o grupare socialistă care a murit în 1898 la Minsk, ca urmare a unui consecinţă al schreeuw-ului politic om mai vrijheid voor het Volk."
Johfra,"Johfra, werkelijke naam: Franciscus Johannes Gijsbertus van den Berg ( Rotterdam, 15 december 1919 - Fleurac, ( Dordogne), 6 november 1998), was een Nederlands kunstschilder, die van 1964 tot aan zijn dood in 1998 in Frankrijk heeft geleefd en gewerkt. Als kunstschilder werd Johfra bij het grote publiek vooral bekend door de 12 Zodiak-posters die hij in 1973 in opdracht van Verkerke Reprodukties vervaardigde. Hij schilderde, net als zijn eerste echtgenote Angèle Thérèse Blomjous (beter bekend als Diana Vandenberg), in de traditie van het magisch surrealisme met veel symboliek en met de ambachtelijke techniek van de oude meesters. Hoewel de kunstkritiek niet geïnteresseerd was in Johfra is hij zeer in trek bij verzamelaars. Hij overleed eind 1998 aan de gevolgen van darmkanker.","Johfra, afgeleide naam van Franciscus Johannes Gijsbertus van den Berg (Rotterdam, 15 december 1919 - Fleurac, Dordogne, 6 november 1998), was een van oorsprong Nederlands kunstschilder die grotendeels, van 1964 tot aan zijn dood, in Frankrijk heeft geleefd en gewerkt.","summarize: Johfra, adevărata denumire: Franciscus Johannes Gijsbertus van den Berg ( Rotterdam, 15 decembrie 1919 - Fleurac, ( Dordogne), 6 noiembrie 1998), a fost un pictor român, care a trăit şi a muncit din 1964 până la moartea sa în 1998 în Franţa. În calitate de pictor, Johfra s-a făcut cunoscut în publicul uriaş mai ales prin cele 12 postere Zodiak"
745,Het jaar 745 is het 45e jaar in de 8e eeuw volgens de christelijke jaartelling.,Het jaar 745 is het 45e jaar in de 8e eeuw volgens de christelijke jaartelling.,summarize: Het year 745 este het 45e an in de 8e eeuw volgens de christelijke Yeartelling.-----(Portugalia) - (Portugalia)-
Diospyros,"Diospyros is een plantengeslacht (inclusief de soorten, die vroeger onder Maba werden geclassificeerd) van ongeveer vier- tot vijfhonderd soorten bladverliezende en groenblijvende bomen. De meerderheid komt van nature voor in de tropen. Een paar soorten komen in gematigde streken voor. Het geslacht bevat soorten van commerciële betekenis om hun eetbare vruchten (onder andere kaki en Amerikaanse persimoen) of voor hun ebbenhout (onder andere Diospyros ebenum met zwart ebbenhout en Dispyros celebica met gestreept ebbenhout). In de meeste soorten van dit geslacht is het zwarte ebbenhout (bijna volledig) afwezig: het hout van zulke soorten heeft maar een beperkte toepassing, bijvoorbeeld bij de Amerikaanse persimoen. Diospyros-soorten worden gebruikt als waardplant voor de larven van sommige soorten Lepidoptera zoals Gymnoscelis rufifasciata , Eupseudosoma aberrans, Eupseudosoma involutum en Hypercompe indecisa.","Diospyros is een plantengeslacht van ongeveer vier- tot vijfhonderd soorten bladverliezende en groenblijvende bomen. De meerderheid komt van nature voor in de tropen. Enkele soorten komen in gematigde streken voor. Het geslacht omvat soorten van commerciële betekenis om hun eetbare vruchten (onder andere de kaki en de Amerikaanse persimoen) of voor hun ebbenhout (onder andere Diospyros ebenum met zwart ebbenhout en Dispyros celebica met gestreept ebbenhout). In de meeste soorten van dit geslacht is het zwarte ebbenhout (bijna volledig) afwezig: het hout van zulke soorten heeft maar een beperkte toepassing, bijvoorbeeld bij de Amerikaanse persimoen. De soorten die voorheen in het geslacht werden geplaatst, worden nu ook in dit geslacht ondergebracht.","summarize: Diospyros este un plantengeslacht (inclusiv speciile, care vroeger sub Maba au fost clasificate) de aproximativ patru până la cinci specii de copaci cu frunze verzi şi cu frunze verzi. Cea mai mare parte provine din natură în trope. Câteva specii apar în specii matige pentru. geslacht cuprinde specii cu o semnificaţie lăudabilă pentru vruchtele lor hrănitoare (în alte speci"
